file,label
/kaggle/working/dataset1/train/0/train_44.jpg,0
/kaggle/working/dataset1/train/1/train_45.jpg,1
/kaggle/working/dataset1/train/1/train_46.jpg,1
/kaggle/working/dataset1/train/0/train_47.jpg,0
/kaggle/working/dataset1/train/0/train_48.jpg,0
/kaggle/working/dataset1/train/1/train_49.jpg,1
/kaggle/working/dataset1/train/1/train_50.jpg,1
/kaggle/working/dataset1/train/1/train_51.jpg,1
/kaggle/working/dataset1/train/1/train_52.jpg,1
/kaggle/working/dataset1/train/1/train_53.jpg,1
/kaggle/working/dataset1/train/1/train_54.jpg,1
/kaggle/working/dataset1/train/1/train_55.jpg,1
/kaggle/working/dataset1/train/1/train_56.jpg,1
/kaggle/working/dataset1/train/1/train_57.jpg,1
/kaggle/working/dataset1/train/1/train_58.jpg,1
/kaggle/working/dataset1/train/0/train_59.jpg,0
/kaggle/working/dataset1/train/1/train_60.jpg,1
/kaggle/working/dataset1/train/1/train_61.jpg,1
/kaggle/working/dataset1/train/1/train_62.jpg,1
/kaggle/working/dataset1/train/1/train_63.jpg,1
/kaggle/working/dataset1/train/1/train_64.jpg,1
/kaggle/working/dataset1/train/1/train_65.jpg,1
/kaggle/working/dataset1/train/0/train_66.jpg,0
/kaggle/working/dataset1/train/0/train_67.jpg,0
/kaggle/working/dataset1/train/1/train_68.jpg,1
/kaggle/working/dataset1/train/1/train_69.jpg,1
/kaggle/working/dataset1/train/1/train_70.jpg,1
/kaggle/working/dataset1/train/0/train_71.jpg,0
/kaggle/working/dataset1/train/1/train_72.jpg,1
/kaggle/working/dataset1/train/1/train_73.jpg,1
/kaggle/working/dataset1/train/1/train_74.jpg,1
/kaggle/working/dataset1/train/1/train_75.jpg,1
/kaggle/working/dataset1/train/1/train_76.jpg,1
/kaggle/working/dataset1/train/1/train_77.jpg,1
/kaggle/working/dataset1/train/1/train_78.jpg,1
/kaggle/working/dataset1/train/1/train_79.jpg,1
/kaggle/working/dataset1/train/1/train_80.jpg,1
/kaggle/working/dataset1/train/1/train_81.jpg,1
/kaggle/working/dataset1/train/0/train_82.jpg,0
/kaggle/working/dataset1/train/0/train_83.jpg,0
/kaggle/working/dataset1/train/1/train_84.jpg,1
/kaggle/working/dataset1/train/0/train_85.jpg,0
/kaggle/working/dataset1/train/1/train_86.jpg,1
/kaggle/working/dataset1/train/1/train_87.jpg,1
/kaggle/working/dataset1/train/1/train_88.jpg,1
/kaggle/working/dataset1/train/1/train_89.jpg,1
/kaggle/working/dataset1/train/1/train_90.jpg,1
/kaggle/working/dataset1/train/1/train_91.jpg,1
/kaggle/working/dataset1/train/1/train_92.jpg,1
/kaggle/working/dataset1/train/0/train_93.jpg,0
/kaggle/working/dataset1/train/1/train_94.jpg,1
/kaggle/working/dataset1/train/0/train_95.jpg,0
/kaggle/working/dataset1/train/1/train_96.jpg,1
/kaggle/working/dataset1/train/1/train_97.jpg,1
/kaggle/working/dataset1/train/1/train_98.jpg,1
/kaggle/working/dataset1/train/1/train_99.jpg,1
/kaggle/working/dataset1/train/1/train_100.jpg,1
/kaggle/working/dataset1/train/1/train_101.jpg,1
/kaggle/working/dataset1/train/1/train_102.jpg,1
/kaggle/working/dataset1/train/0/train_103.jpg,0
/kaggle/working/dataset1/train/1/train_104.jpg,1
/kaggle/working/dataset1/train/0/train_105.jpg,0
/kaggle/working/dataset1/train/1/train_106.jpg,1
/kaggle/working/dataset1/train/1/train_107.jpg,1
/kaggle/working/dataset1/train/1/train_108.jpg,1
/kaggle/working/dataset1/train/0/train_109.jpg,0
/kaggle/working/dataset1/train/1/train_110.jpg,1
/kaggle/working/dataset1/train/1/train_111.jpg,1
/kaggle/working/dataset1/train/0/train_112.jpg,0
/kaggle/working/dataset1/train/1/train_113.jpg,1
/kaggle/working/dataset1/train/0/train_114.jpg,0
/kaggle/working/dataset1/train/0/train_115.jpg,0
/kaggle/working/dataset1/train/1/train_116.jpg,1
/kaggle/working/dataset1/train/0/train_117.jpg,0
/kaggle/working/dataset1/train/1/train_118.jpg,1
/kaggle/working/dataset1/train/0/train_119.jpg,0
/kaggle/working/dataset1/train/1/train_120.jpg,1
/kaggle/working/dataset1/train/0/train_121.jpg,0
/kaggle/working/dataset1/train/1/train_122.jpg,1
/kaggle/working/dataset1/train/1/train_123.jpg,1
/kaggle/working/dataset1/train/1/train_124.jpg,1
/kaggle/working/dataset1/train/1/train_125.jpg,1
/kaggle/working/dataset1/train/0/train_126.jpg,0
/kaggle/working/dataset1/train/0/train_127.jpg,0
/kaggle/working/dataset1/train/1/train_128.jpg,1
/kaggle/working/dataset1/train/1/train_129.jpg,1
/kaggle/working/dataset1/train/1/train_130.jpg,1
/kaggle/working/dataset1/train/1/train_131.jpg,1
/kaggle/working/dataset1/train/1/train_132.jpg,1
/kaggle/working/dataset1/train/1/train_133.jpg,1
/kaggle/working/dataset1/train/0/train_134.jpg,0
/kaggle/working/dataset1/train/1/train_135.jpg,1
/kaggle/working/dataset1/train/1/train_136.jpg,1
/kaggle/working/dataset1/train/0/train_137.jpg,0
/kaggle/working/dataset1/train/0/train_138.jpg,0
/kaggle/working/dataset1/train/1/train_139.jpg,1
/kaggle/working/dataset1/train/0/train_140.jpg,0
/kaggle/working/dataset1/train/0/train_141.jpg,0
/kaggle/working/dataset1/train/1/train_142.jpg,1
/kaggle/working/dataset1/train/1/train_143.jpg,1
/kaggle/working/dataset1/train/0/train_144.jpg,0
/kaggle/working/dataset1/train/1/train_145.jpg,1
/kaggle/working/dataset1/train/1/train_146.jpg,1
/kaggle/working/dataset1/train/0/train_147.jpg,0
/kaggle/working/dataset1/train/0/train_148.jpg,0
/kaggle/working/dataset1/train/1/train_149.jpg,1
/kaggle/working/dataset1/train/1/train_150.jpg,1
/kaggle/working/dataset1/train/1/train_151.jpg,1
/kaggle/working/dataset1/train/0/train_152.jpg,0
/kaggle/working/dataset1/train/0/train_153.jpg,0
/kaggle/working/dataset1/train/1/train_154.jpg,1
/kaggle/working/dataset1/train/1/train_155.jpg,1
/kaggle/working/dataset1/train/1/train_156.jpg,1
/kaggle/working/dataset1/train/1/train_157.jpg,1
/kaggle/working/dataset1/train/1/train_158.jpg,1
/kaggle/working/dataset1/train/1/train_159.jpg,1
/kaggle/working/dataset1/train/0/train_160.jpg,0
/kaggle/working/dataset1/train/1/train_161.jpg,1
/kaggle/working/dataset1/train/0/train_162.jpg,0
/kaggle/working/dataset1/train/1/train_163.jpg,1
/kaggle/working/dataset1/train/1/train_164.jpg,1
/kaggle/working/dataset1/train/1/train_165.jpg,1
/kaggle/working/dataset1/train/1/train_166.jpg,1
/kaggle/working/dataset1/train/1/train_167.jpg,1
/kaggle/working/dataset1/train/1/train_168.jpg,1
/kaggle/working/dataset1/train/1/train_169.jpg,1
/kaggle/working/dataset1/train/0/train_170.jpg,0
/kaggle/working/dataset1/train/0/train_171.jpg,0
/kaggle/working/dataset1/train/0/train_172.jpg,0
/kaggle/working/dataset1/train/1/train_173.jpg,1
/kaggle/working/dataset1/train/0/train_174.jpg,0
/kaggle/working/dataset1/train/0/train_175.jpg,0
/kaggle/working/dataset1/train/1/train_176.jpg,1
/kaggle/working/dataset1/train/1/train_177.jpg,1
/kaggle/working/dataset1/train/1/train_178.jpg,1
/kaggle/working/dataset1/train/1/train_179.jpg,1
/kaggle/working/dataset1/train/1/train_180.jpg,1
/kaggle/working/dataset1/train/0/train_181.jpg,0
/kaggle/working/dataset1/train/1/train_182.jpg,1
/kaggle/working/dataset1/train/1/train_183.jpg,1
/kaggle/working/dataset1/train/0/train_184.jpg,0
/kaggle/working/dataset1/train/0/train_185.jpg,0
/kaggle/working/dataset1/train/1/train_186.jpg,1
/kaggle/working/dataset1/train/1/train_187.jpg,1
/kaggle/working/dataset1/train/1/train_188.jpg,1
/kaggle/working/dataset1/train/1/train_189.jpg,1
/kaggle/working/dataset1/train/1/train_190.jpg,1
/kaggle/working/dataset1/train/1/train_191.jpg,1
/kaggle/working/dataset1/train/1/train_192.jpg,1
/kaggle/working/dataset1/train/1/train_193.jpg,1
/kaggle/working/dataset1/train/0/train_194.jpg,0
/kaggle/working/dataset1/train/1/train_195.jpg,1
/kaggle/working/dataset1/train/0/train_196.jpg,0
/kaggle/working/dataset1/train/1/train_197.jpg,1
/kaggle/working/dataset1/train/1/train_198.jpg,1
/kaggle/working/dataset1/train/1/train_199.jpg,1
/kaggle/working/dataset1/train/1/train_200.jpg,1
/kaggle/working/dataset1/train/0/train_201.jpg,0
/kaggle/working/dataset1/train/1/train_202.jpg,1
/kaggle/working/dataset1/train/1/train_203.jpg,1
/kaggle/working/dataset1/train/1/train_204.jpg,1
/kaggle/working/dataset1/train/1/train_205.jpg,1
/kaggle/working/dataset1/train/1/train_206.jpg,1
/kaggle/working/dataset1/train/1/train_207.jpg,1
/kaggle/working/dataset1/train/1/train_208.jpg,1
/kaggle/working/dataset1/train/0/train_209.jpg,0
/kaggle/working/dataset1/train/1/train_210.jpg,1
/kaggle/working/dataset1/train/0/train_211.jpg,0
/kaggle/working/dataset1/train/0/train_212.jpg,0
/kaggle/working/dataset1/train/1/train_213.jpg,1
/kaggle/working/dataset1/train/1/train_214.jpg,1
/kaggle/working/dataset1/train/1/train_215.jpg,1
/kaggle/working/dataset1/train/1/train_216.jpg,1
/kaggle/working/dataset1/train/1/train_217.jpg,1
/kaggle/working/dataset1/train/1/train_218.jpg,1
/kaggle/working/dataset1/train/0/train_219.jpg,0
/kaggle/working/dataset1/train/1/train_220.jpg,1
/kaggle/working/dataset1/train/1/train_221.jpg,1
/kaggle/working/dataset1/train/1/train_222.jpg,1
/kaggle/working/dataset1/train/1/train_223.jpg,1
/kaggle/working/dataset1/train/1/train_224.jpg,1
/kaggle/working/dataset1/train/1/train_225.jpg,1
/kaggle/working/dataset1/train/1/train_226.jpg,1
/kaggle/working/dataset1/train/1/train_227.jpg,1
/kaggle/working/dataset1/train/0/train_228.jpg,0
/kaggle/working/dataset1/train/1/train_229.jpg,1
/kaggle/working/dataset1/train/1/train_230.jpg,1
/kaggle/working/dataset1/train/1/train_231.jpg,1
/kaggle/working/dataset1/train/1/train_232.jpg,1
/kaggle/working/dataset1/train/1/train_233.jpg,1
/kaggle/working/dataset1/train/1/train_234.jpg,1
/kaggle/working/dataset1/train/0/train_235.jpg,0
/kaggle/working/dataset1/train/0/train_236.jpg,0
/kaggle/working/dataset1/train/0/train_237.jpg,0
/kaggle/working/dataset1/train/0/train_238.jpg,0
/kaggle/working/dataset1/train/1/train_239.jpg,1
/kaggle/working/dataset1/train/0/train_240.jpg,0
/kaggle/working/dataset1/train/0/train_241.jpg,0
/kaggle/working/dataset1/train/1/train_242.jpg,1
/kaggle/working/dataset1/train/1/train_243.jpg,1
/kaggle/working/dataset1/train/0/train_244.jpg,0
/kaggle/working/dataset1/train/1/train_245.jpg,1
/kaggle/working/dataset1/train/1/train_246.jpg,1
/kaggle/working/dataset1/train/0/train_247.jpg,0
/kaggle/working/dataset1/train/1/train_248.jpg,1
/kaggle/working/dataset1/train/1/train_249.jpg,1
/kaggle/working/dataset1/train/0/train_250.jpg,0
/kaggle/working/dataset1/train/1/train_251.jpg,1
/kaggle/working/dataset1/train/1/train_252.jpg,1
/kaggle/working/dataset1/train/1/train_253.jpg,1
/kaggle/working/dataset1/train/0/train_254.jpg,0
/kaggle/working/dataset1/train/1/train_255.jpg,1
/kaggle/working/dataset1/train/1/train_256.jpg,1
/kaggle/working/dataset1/train/1/train_257.jpg,1
/kaggle/working/dataset1/train/0/train_258.jpg,0
/kaggle/working/dataset1/train/1/train_259.jpg,1
/kaggle/working/dataset1/train/1/train_260.jpg,1
/kaggle/working/dataset1/train/1/train_261.jpg,1
/kaggle/working/dataset1/train/1/train_262.jpg,1
/kaggle/working/dataset1/train/1/train_263.jpg,1
/kaggle/working/dataset1/train/0/train_264.jpg,0
/kaggle/working/dataset1/train/1/train_265.jpg,1
/kaggle/working/dataset1/train/1/train_266.jpg,1
/kaggle/working/dataset1/train/1/train_267.jpg,1
/kaggle/working/dataset1/train/0/train_268.jpg,0
/kaggle/working/dataset1/train/0/train_269.jpg,0
/kaggle/working/dataset1/train/1/train_270.jpg,1
/kaggle/working/dataset1/train/1/train_271.jpg,1
/kaggle/working/dataset1/train/1/train_272.jpg,1
/kaggle/working/dataset1/train/1/train_273.jpg,1
/kaggle/working/dataset1/train/1/train_274.jpg,1
/kaggle/working/dataset1/train/1/train_275.jpg,1
/kaggle/working/dataset1/train/1/train_276.jpg,1
/kaggle/working/dataset1/train/1/train_277.jpg,1
/kaggle/working/dataset1/train/1/train_278.jpg,1
/kaggle/working/dataset1/train/1/train_279.jpg,1
/kaggle/working/dataset1/train/1/train_280.jpg,1
/kaggle/working/dataset1/train/1/train_281.jpg,1
/kaggle/working/dataset1/train/1/train_282.jpg,1
/kaggle/working/dataset1/train/0/train_283.jpg,0
/kaggle/working/dataset1/train/1/train_284.jpg,1
/kaggle/working/dataset1/train/1/train_285.jpg,1
/kaggle/working/dataset1/train/1/train_286.jpg,1
/kaggle/working/dataset1/train/1/train_287.jpg,1
/kaggle/working/dataset1/train/0/train_288.jpg,0
/kaggle/working/dataset1/train/0/train_289.jpg,0
/kaggle/working/dataset1/train/1/train_290.jpg,1
/kaggle/working/dataset1/train/0/train_291.jpg,0
/kaggle/working/dataset1/train/0/train_292.jpg,0
/kaggle/working/dataset1/train/0/train_293.jpg,0
/kaggle/working/dataset1/train/1/train_294.jpg,1
/kaggle/working/dataset1/train/1/train_295.jpg,1
/kaggle/working/dataset1/train/1/train_296.jpg,1
/kaggle/working/dataset1/train/0/train_297.jpg,0
/kaggle/working/dataset1/train/1/train_298.jpg,1
/kaggle/working/dataset1/train/1/train_299.jpg,1
/kaggle/working/dataset1/train/1/train_300.jpg,1
/kaggle/working/dataset1/train/0/train_301.jpg,0
/kaggle/working/dataset1/train/1/train_302.jpg,1
/kaggle/working/dataset1/train/1/train_303.jpg,1
/kaggle/working/dataset1/train/0/train_304.jpg,0
/kaggle/working/dataset1/train/0/train_305.jpg,0
/kaggle/working/dataset1/train/1/train_306.jpg,1
/kaggle/working/dataset1/train/1/train_307.jpg,1
/kaggle/working/dataset1/train/0/train_308.jpg,0
/kaggle/working/dataset1/train/1/train_309.jpg,1
/kaggle/working/dataset1/train/1/train_310.jpg,1
/kaggle/working/dataset1/train/0/train_311.jpg,0
/kaggle/working/dataset1/train/1/train_312.jpg,1
/kaggle/working/dataset1/train/1/train_313.jpg,1
/kaggle/working/dataset1/train/0/train_314.jpg,0
/kaggle/working/dataset1/train/1/train_315.jpg,1
/kaggle/working/dataset1/train/1/train_316.jpg,1
/kaggle/working/dataset1/train/0/train_317.jpg,0
/kaggle/working/dataset1/train/1/train_318.jpg,1
/kaggle/working/dataset1/train/0/train_319.jpg,0
/kaggle/working/dataset1/train/1/train_320.jpg,1
/kaggle/working/dataset1/train/1/train_321.jpg,1
/kaggle/working/dataset1/train/1/train_322.jpg,1
/kaggle/working/dataset1/train/1/train_323.jpg,1
/kaggle/working/dataset1/train/1/train_324.jpg,1
/kaggle/working/dataset1/train/1/train_325.jpg,1
/kaggle/working/dataset1/train/1/train_326.jpg,1
/kaggle/working/dataset1/train/0/train_327.jpg,0
/kaggle/working/dataset1/train/1/train_328.jpg,1
/kaggle/working/dataset1/train/1/train_329.jpg,1
/kaggle/working/dataset1/train/1/train_330.jpg,1
/kaggle/working/dataset1/train/1/train_331.jpg,1
/kaggle/working/dataset1/train/1/train_332.jpg,1
/kaggle/working/dataset1/train/1/train_333.jpg,1
/kaggle/working/dataset1/train/1/train_334.jpg,1
/kaggle/working/dataset1/train/1/train_335.jpg,1
/kaggle/working/dataset1/train/0/train_336.jpg,0
/kaggle/working/dataset1/train/0/train_337.jpg,0
/kaggle/working/dataset1/train/1/train_338.jpg,1
/kaggle/working/dataset1/train/1/train_339.jpg,1
/kaggle/working/dataset1/train/1/train_340.jpg,1
/kaggle/working/dataset1/train/0/train_341.jpg,0
/kaggle/working/dataset1/train/1/train_342.jpg,1
/kaggle/working/dataset1/train/1/train_343.jpg,1
/kaggle/working/dataset1/train/0/train_344.jpg,0
/kaggle/working/dataset1/train/0/train_345.jpg,0
/kaggle/working/dataset1/train/1/train_346.jpg,1
/kaggle/working/dataset1/train/1/train_347.jpg,1
/kaggle/working/dataset1/train/1/train_348.jpg,1
/kaggle/working/dataset1/train/1/train_349.jpg,1
/kaggle/working/dataset1/train/0/train_350.jpg,0
/kaggle/working/dataset1/train/1/train_351.jpg,1
/kaggle/working/dataset1/train/1/train_352.jpg,1
/kaggle/working/dataset1/train/1/train_353.jpg,1
/kaggle/working/dataset1/train/1/train_354.jpg,1
/kaggle/working/dataset1/train/1/train_355.jpg,1
/kaggle/working/dataset1/train/1/train_356.jpg,1
/kaggle/working/dataset1/train/1/train_357.jpg,1
/kaggle/working/dataset1/train/1/train_358.jpg,1
/kaggle/working/dataset1/train/0/train_359.jpg,0
/kaggle/working/dataset1/train/1/train_360.jpg,1
/kaggle/working/dataset1/train/1/train_361.jpg,1
/kaggle/working/dataset1/train/1/train_362.jpg,1
/kaggle/working/dataset1/train/1/train_363.jpg,1
/kaggle/working/dataset1/train/1/train_364.jpg,1
/kaggle/working/dataset1/train/1/train_365.jpg,1
/kaggle/working/dataset1/train/1/train_366.jpg,1
/kaggle/working/dataset1/train/1/train_367.jpg,1
/kaggle/working/dataset1/train/1/train_368.jpg,1
/kaggle/working/dataset1/train/1/train_369.jpg,1
/kaggle/working/dataset1/train/1/train_370.jpg,1
/kaggle/working/dataset1/train/1/train_371.jpg,1
/kaggle/working/dataset1/train/1/train_372.jpg,1
/kaggle/working/dataset1/train/1/train_373.jpg,1
/kaggle/working/dataset1/train/1/train_374.jpg,1
/kaggle/working/dataset1/train/1/train_375.jpg,1
/kaggle/working/dataset1/train/1/train_376.jpg,1
/kaggle/working/dataset1/train/1/train_377.jpg,1
/kaggle/working/dataset1/train/1/train_378.jpg,1
/kaggle/working/dataset1/train/1/train_379.jpg,1
/kaggle/working/dataset1/train/1/train_380.jpg,1
/kaggle/working/dataset1/train/1/train_381.jpg,1
/kaggle/working/dataset1/train/1/train_382.jpg,1
/kaggle/working/dataset1/train/1/train_383.jpg,1
/kaggle/working/dataset1/train/1/train_384.jpg,1
/kaggle/working/dataset1/train/1/train_385.jpg,1
/kaggle/working/dataset1/train/1/train_386.jpg,1
/kaggle/working/dataset1/train/1/train_387.jpg,1
/kaggle/working/dataset1/train/1/train_388.jpg,1
/kaggle/working/dataset1/train/0/train_389.jpg,0
/kaggle/working/dataset1/train/1/train_390.jpg,1
/kaggle/working/dataset1/train/1/train_391.jpg,1
/kaggle/working/dataset1/train/1/train_392.jpg,1
/kaggle/working/dataset1/train/1/train_393.jpg,1
/kaggle/working/dataset1/train/1/train_394.jpg,1
/kaggle/working/dataset1/train/1/train_395.jpg,1
/kaggle/working/dataset1/train/1/train_396.jpg,1
/kaggle/working/dataset1/train/0/train_397.jpg,0
/kaggle/working/dataset1/train/1/train_398.jpg,1
/kaggle/working/dataset1/train/1/train_399.jpg,1
/kaggle/working/dataset1/train/1/train_400.jpg,1
/kaggle/working/dataset1/train/0/train_401.jpg,0
/kaggle/working/dataset1/train/1/train_402.jpg,1
/kaggle/working/dataset1/train/1/train_403.jpg,1
/kaggle/working/dataset1/train/0/train_404.jpg,0
/kaggle/working/dataset1/train/1/train_405.jpg,1
/kaggle/working/dataset1/train/1/train_406.jpg,1
/kaggle/working/dataset1/train/1/train_407.jpg,1
/kaggle/working/dataset1/train/1/train_408.jpg,1
/kaggle/working/dataset1/train/1/train_409.jpg,1
/kaggle/working/dataset1/train/1/train_410.jpg,1
/kaggle/working/dataset1/train/1/train_411.jpg,1
/kaggle/working/dataset1/train/1/train_412.jpg,1
/kaggle/working/dataset1/train/1/train_413.jpg,1
/kaggle/working/dataset1/train/1/train_414.jpg,1
/kaggle/working/dataset1/train/1/train_415.jpg,1
/kaggle/working/dataset1/train/1/train_416.jpg,1
/kaggle/working/dataset1/train/1/train_417.jpg,1
/kaggle/working/dataset1/train/0/train_418.jpg,0
/kaggle/working/dataset1/train/1/train_419.jpg,1
/kaggle/working/dataset1/train/0/train_420.jpg,0
/kaggle/working/dataset1/train/1/train_421.jpg,1
/kaggle/working/dataset1/train/1/train_422.jpg,1
/kaggle/working/dataset1/train/0/train_423.jpg,0
/kaggle/working/dataset1/train/1/train_424.jpg,1
/kaggle/working/dataset1/train/1/train_425.jpg,1
/kaggle/working/dataset1/train/0/train_426.jpg,0
/kaggle/working/dataset1/train/1/train_427.jpg,1
/kaggle/working/dataset1/train/1/train_428.jpg,1
/kaggle/working/dataset1/train/1/train_429.jpg,1
/kaggle/working/dataset1/train/0/train_430.jpg,0
/kaggle/working/dataset1/train/1/train_431.jpg,1
/kaggle/working/dataset1/train/1/train_432.jpg,1
/kaggle/working/dataset1/train/1/train_433.jpg,1
/kaggle/working/dataset1/train/1/train_434.jpg,1
/kaggle/working/dataset1/train/1/train_435.jpg,1
/kaggle/working/dataset1/train/0/train_436.jpg,0
/kaggle/working/dataset1/train/0/train_437.jpg,0
/kaggle/working/dataset1/train/1/train_438.jpg,1
/kaggle/working/dataset1/train/1/train_439.jpg,1
/kaggle/working/dataset1/train/1/train_440.jpg,1
/kaggle/working/dataset1/train/1/train_441.jpg,1
/kaggle/working/dataset1/train/1/train_442.jpg,1
/kaggle/working/dataset1/train/1/train_443.jpg,1
/kaggle/working/dataset1/train/1/train_444.jpg,1
/kaggle/working/dataset1/train/0/train_445.jpg,0
/kaggle/working/dataset1/train/1/train_446.jpg,1
/kaggle/working/dataset1/train/1/train_447.jpg,1
/kaggle/working/dataset1/train/0/train_448.jpg,0
/kaggle/working/dataset1/train/1/train_449.jpg,1
/kaggle/working/dataset1/train/0/train_450.jpg,0
/kaggle/working/dataset1/train/0/train_451.jpg,0
/kaggle/working/dataset1/train/1/train_452.jpg,1
/kaggle/working/dataset1/train/0/train_453.jpg,0
/kaggle/working/dataset1/train/1/train_454.jpg,1
/kaggle/working/dataset1/train/1/train_455.jpg,1
/kaggle/working/dataset1/train/1/train_456.jpg,1
/kaggle/working/dataset1/train/1/train_457.jpg,1
/kaggle/working/dataset1/train/1/train_458.jpg,1
/kaggle/working/dataset1/train/0/train_459.jpg,0
/kaggle/working/dataset1/train/1/train_460.jpg,1
/kaggle/working/dataset1/train/1/train_461.jpg,1
/kaggle/working/dataset1/train/0/train_462.jpg,0
/kaggle/working/dataset1/train/1/train_463.jpg,1
/kaggle/working/dataset1/train/1/train_464.jpg,1
/kaggle/working/dataset1/train/1/train_465.jpg,1
/kaggle/working/dataset1/train/0/train_466.jpg,0
/kaggle/working/dataset1/train/0/train_467.jpg,0
/kaggle/working/dataset1/train/1/train_468.jpg,1
/kaggle/working/dataset1/train/0/train_469.jpg,0
/kaggle/working/dataset1/train/1/train_470.jpg,1
/kaggle/working/dataset1/train/1/train_471.jpg,1
/kaggle/working/dataset1/train/1/train_472.jpg,1
/kaggle/working/dataset1/train/1/train_473.jpg,1
/kaggle/working/dataset1/train/1/train_474.jpg,1
/kaggle/working/dataset1/train/1/train_475.jpg,1
/kaggle/working/dataset1/train/0/train_476.jpg,0
/kaggle/working/dataset1/train/0/train_477.jpg,0
/kaggle/working/dataset1/train/1/train_478.jpg,1
/kaggle/working/dataset1/train/1/train_479.jpg,1
/kaggle/working/dataset1/train/1/train_480.jpg,1
/kaggle/working/dataset1/train/1/train_481.jpg,1
/kaggle/working/dataset1/train/1/train_482.jpg,1
/kaggle/working/dataset1/train/1/train_483.jpg,1
/kaggle/working/dataset1/train/0/train_484.jpg,0
/kaggle/working/dataset1/train/1/train_485.jpg,1
/kaggle/working/dataset1/train/1/train_486.jpg,1
/kaggle/working/dataset1/train/1/train_487.jpg,1
/kaggle/working/dataset1/train/1/train_488.jpg,1
/kaggle/working/dataset1/train/1/train_489.jpg,1
/kaggle/working/dataset1/train/0/train_490.jpg,0
/kaggle/working/dataset1/train/0/train_491.jpg,0
/kaggle/working/dataset1/train/1/train_492.jpg,1
/kaggle/working/dataset1/train/0/train_493.jpg,0
/kaggle/working/dataset1/train/1/train_494.jpg,1
/kaggle/working/dataset1/train/1/train_495.jpg,1
/kaggle/working/dataset1/train/1/train_496.jpg,1
/kaggle/working/dataset1/train/1/train_497.jpg,1
/kaggle/working/dataset1/train/0/train_498.jpg,0
/kaggle/working/dataset1/train/0/train_499.jpg,0
/kaggle/working/dataset1/train/1/train_500.jpg,1
/kaggle/working/dataset1/train/0/train_501.jpg,0
/kaggle/working/dataset1/train/1/train_502.jpg,1
/kaggle/working/dataset1/train/1/train_503.jpg,1
/kaggle/working/dataset1/train/1/train_504.jpg,1
/kaggle/working/dataset1/train/0/train_505.jpg,0
/kaggle/working/dataset1/train/1/train_506.jpg,1
/kaggle/working/dataset1/train/0/train_507.jpg,0
/kaggle/working/dataset1/train/1/train_508.jpg,1
/kaggle/working/dataset1/train/1/train_509.jpg,1
/kaggle/working/dataset1/train/0/train_510.jpg,0
/kaggle/working/dataset1/train/0/train_511.jpg,0
/kaggle/working/dataset1/train/1/train_512.jpg,1
/kaggle/working/dataset1/train/1/train_513.jpg,1
/kaggle/working/dataset1/train/0/train_514.jpg,0
/kaggle/working/dataset1/train/1/train_515.jpg,1
/kaggle/working/dataset1/train/1/train_516.jpg,1
/kaggle/working/dataset1/train/1/train_517.jpg,1
